,geneid,gene_symbol,uniprotid,gene_dsi,gene_dpi,gene_pli,protein_class,protein_class_name,diseaseid,disease_name,disease_class,disease_class_name,disease_type,disease_semantic_type,score,ei
100,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0033578,Prostatic Neoplasms,C04;C12,   Neoplasms;    Male Urogenital Diseases,group,Neoplastic Process,0.01,1.0
101,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0033770,Prune Belly Syndrome,C16,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities",disease,Disease or Syndrome,0.01,1.0
102,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0036690,Septicemia,C23;C01,"   Pathological Conditions, Signs and Symptoms;    Infections",disease,Disease or Syndrome,0.01,1.0
103,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0038220,Status Epilepticus,C23;C10,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases",disease,Disease or Syndrome,0.01,1.0
104,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0040038,Thromboembolism,C14,   Cardiovascular Diseases,phenotype,Pathologic Function,0.01,1.0
105,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0042024,Urinary Incontinence,C23;C13;C12,"   Pathological Conditions, Signs and Symptoms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases",phenotype,Pathologic Function,0.01,1.0
106,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0042025,Urinary Stress Incontinence,C23;C13;C12,"   Pathological Conditions, Signs and Symptoms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases",disease,Disease or Syndrome,0.01,1.0
107,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0085159,Seasonal Affective Disorder,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
108,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0085220,Cerebral Amyloid Angiopathy,C18;C10;C14,   Nutritional and Metabolic Diseases;    Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
109,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0085584,Encephalopathies,C10,   Nervous System Diseases,group,Disease or Syndrome,0.01,1.0
110,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0086543,Cataract,C11,   Eye Diseases,disease,Acquired Abnormality,0.01,1.0
111,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0149521,"Pancreatitis, Chronic",C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0
112,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0149871,Deep Vein Thrombosis,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
113,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0153690,Secondary malignant neoplasm of bone,C23;C04;C05,"   Pathological Conditions, Signs and Symptoms;    Neoplasms;    Musculoskeletal Diseases",disease,Neoplastic Process,0.01,1.0
114,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0233514,Abnormal behavior,F01,   Behavior and Behavior Mechanisms,phenotype,Mental or Behavioral Dysfunction,0.01,1.0
115,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0234985,Mental deterioration,F03,   Mental Disorders,phenotype,Mental or Behavioral Dysfunction,0.01,1.0
116,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0238096,"Embolism, Paradoxical",C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
117,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0268398,Familial lichen amyloidosis,C16;C18;C17,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nutritional and Metabolic Diseases;    Skin and Connective Tissue Diseases",disease,Disease or Syndrome,0.01,1.0
118,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0278608,Adult Liposarcoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
119,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0279984,Childhood Liposarcoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
120,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0333463,Senile Plaques,C23,"   Pathological Conditions, Signs and Symptoms",disease,Acquired Abnormality,0.01,1.0
121,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0338460,Argyrophilic grain disease,,,disease,Disease or Syndrome,0.01,1.0
122,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0338656,Impaired cognition,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
123,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0375381,Urethral intrinsic sphincter deficiency,,,disease,Disease or Syndrome,0.01,1.0
124,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0398623,Thrombophilia,C15,   Hemic and Lymphatic Diseases,disease,Disease or Syndrome,0.01,1.0
125,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0400966,Non-alcoholic Fatty Liver Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0
126,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0403823,Asthenozoospermia,C12,   Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
127,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0473119,Fecal peritonitis,C06;C01,   Digestive System Diseases;    Infections,disease,Disease or Syndrome,0.01,1.0
128,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0600260,"Lung Diseases, Obstructive",C08,   Respiratory Tract Diseases,group,Disease or Syndrome,0.01,1.0
129,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0694549,Community acquired pneumonia,C01;C08,   Infections;    Respiratory Tract Diseases,disease,Disease or Syndrome,0.01,1.0
130,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0699790,Colon Carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.01,1.0
131,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0746102,Chronic lung disease,C08,   Respiratory Tract Diseases,disease,Disease or Syndrome,0.01,1.0
132,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0752347,Lewy Body Disease,C10;F03,   Nervous System Diseases;    Mental Disorders,disease,Disease or Syndrome,0.01,1.0
133,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0860207,Drug-Induced Liver Disease,C06;C25,   Digestive System Diseases;    Chemically-Induced Disorders,phenotype,Disease or Syndrome,0.01,1.0
134,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0867389,Chronic graft-versus-host disease,C20,   Immune System Diseases,disease,Disease or Syndrome,0.01,1.0
135,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C0948008,Ischemic stroke,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
136,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C1611743,Familial (FPAH),,,disease,Disease or Syndrome,0.01,1.0
137,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C1704272,Benign Prostatic Hyperplasia,C12,   Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
138,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C1720830,Painful Bladder Syndrome,C13;C12,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
139,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C1842937,"AURAL ATRESIA, CONGENITAL",C16,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities",disease,Disease or Syndrome,0.01,0.0
140,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C1855179,"CATARACT, ANTERIOR POLAR",C11,   Eye Diseases,disease,Disease or Syndrome,0.01,1.0
141,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C2937421,Prostatic Hyperplasia,C12,   Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
142,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C2939419,Secondary Neoplasm,C23;C04,"   Pathological Conditions, Signs and Symptoms;    Neoplasms",group,Neoplastic Process,0.01,1.0
143,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C3266262,Multiple Chronic Conditions,C23,"   Pathological Conditions, Signs and Symptoms",disease,Disease or Syndrome,0.01,1.0
144,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C4086152,Childhood Astrocytoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
145,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C4521042,Complete Trisomy 21 Syndrome,C23;C16;C10,"   Pathological Conditions, Signs and Symptoms;    Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nervous System Diseases",disease,Disease or Syndrome,0.01,1.0
146,2,A2M,P01023,0.529,0.769,4.5229e-11,DTO_05007584,Enzyme modulator,C4529962,Fatty Liver Disease,,,disease,Disease or Syndrome,0.01,1.0
0,3,A2MP1,,,,,,,C0010200,Coughing,C23;C08,"   Pathological Conditions, Signs and Symptoms;    Respiratory Tract Diseases",phenotype,Sign or Symptom,0.01,1.0
0,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0005684,Malignant neoplasm of urinary bladder,C04;C13;C12,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Neoplastic Process,0.4,0.75
1,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0005695,Bladder Neoplasm,C04;C13;C12,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Neoplastic Process,0.4,0.76
2,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0006826,Malignant Neoplasms,C04,   Neoplasms,group,Neoplastic Process,0.4,1.0
3,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0027651,Neoplasms,C04,   Neoplasms,group,Neoplastic Process,0.4,1.0
4,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0376358,Malignant neoplasm of prostate,C04;C12,   Neoplasms;    Male Urogenital Diseases,disease,Neoplastic Process,0.36,0.857
5,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0033578,Prostatic Neoplasms,C04;C12,   Neoplasms;    Male Urogenital Diseases,group,Neoplastic Process,0.32,1.0
6,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0001973,"Alcoholic Intoxication, Chronic",C25;F03,   Chemically-Induced Disorders;    Mental Disorders,disease,Mental or Behavioral Dysfunction,0.31,1.0
7,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0004403,Autosome Abnormalities,C23,"   Pathological Conditions, Signs and Symptoms",group,Cell or Molecular Dysfunction,0.3,1.0
8,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0008625,Chromosome Aberrations,C23,"   Pathological Conditions, Signs and Symptoms",group,Cell or Molecular Dysfunction,0.3,1.0
9,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0013221,Drug toxicity,C25,   Chemically-Induced Disorders,group,Injury or Poisoning,0.3,1.0
10,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0028796,"Dermatitis, Occupational",C17;C24,   Skin and Connective Tissue Diseases;    Occupational Diseases,disease,Disease or Syndrome,0.3,1.0
11,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0041755,Adverse reaction to drug,C25,   Chemically-Induced Disorders,group,Pathologic Function,0.3,1.0
12,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0086457,Industrial Dermatosis,C17;C24,   Skin and Connective Tissue Diseases;    Occupational Diseases,disease,Disease or Syndrome,0.3,1.0
13,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0086692,Benign Neoplasm,C04,   Neoplasms,group,Neoplastic Process,0.3,1.0
14,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0006142,Malignant neoplasm of breast,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,disease,Neoplastic Process,0.1,0.917
15,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0009402,Colorectal Carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.1,0.688
16,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0596263,Carcinogenesis,C23;C04,"   Pathological Conditions, Signs and Symptoms;    Neoplasms",phenotype,Neoplastic Process,0.1,1.0
17,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0678222,Breast Carcinoma,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,disease,Neoplastic Process,0.1,0.917
18,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0699885,Carcinoma of bladder,C04;C13;C12,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Neoplastic Process,0.1,0.739
19,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C1306459,Primary malignant neoplasm,C04,   Neoplasms,group,Neoplastic Process,0.1,1.0
20,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C4722085,Malignant neoplasm of colon and/or rectum,,,disease,Neoplastic Process,0.09,0.778
21,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0024305,"Lymphoma, Non-Hodgkin",C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.06,0.833
22,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0242379,Malignant neoplasm of lung,C04;C08,   Neoplasms;    Respiratory Tract Diseases,disease,Neoplastic Process,0.06,1.0
23,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0600139,Prostate carcinoma,C04;C12,   Neoplasms;    Male Urogenital Diseases,disease,Neoplastic Process,0.06,0.833
24,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0684249,Carcinoma of lung,C04;C08,   Neoplasms;    Respiratory Tract Diseases,disease,Neoplastic Process,0.06,1.0
25,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C1306460,Primary malignant neoplasm of lung,C04;C08,   Neoplasms;    Respiratory Tract Diseases,disease,Neoplastic Process,0.06,1.0
26,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C1458155,Mammary Neoplasms,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,group,Neoplastic Process,0.06,0.833
27,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0699790,Colon Carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.05,1.0
28,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C1827377,Slow acetylator due to N-acetyltransferase enzyme variant,,,disease,Disease or Syndrome,0.05,1.0
29,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0007102,Malignant tumor of colon,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.04,1.0
30,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0009404,Colorectal Neoplasms,C06;C04,   Digestive System Diseases;    Neoplasms,group,Neoplastic Process,0.04,1.0
31,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0220605,Adult Non-Hodgkin Lymphoma,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.04,1.0
32,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0220612,Childhood Non-Hodgkin Lymphoma,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.04,1.0
33,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0235974,Pancreatic carcinoma,C06;C04;C19,   Digestive System Diseases;    Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.04,1.0
34,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0346647,Malignant neoplasm of pancreas,C06;C04;C19,   Digestive System Diseases;    Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.04,1.0
35,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C1302401,Adenoma of large intestine,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.04,0.75
36,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C1827820,Fast acetylator due to N-acetyltransferase enzyme variant,,,disease,Disease or Syndrome,0.04,0.75
37,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C4721532,"Lymphoma, Non-Hodgkin, Familial",C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.04,1.0
38,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0000768,Congenital Abnormality,C16,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities",group,Congenital Abnormality,0.03,1.0
39,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0007137,Squamous cell carcinoma,C04,   Neoplasms,disease,Neoplastic Process,0.03,0.667
40,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0080178,Spina Bifida,C16;C10,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nervous System Diseases",disease,Congenital Abnormality,0.03,0.667
41,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0278996,Malignant Head and Neck Neoplasm,C04,   Neoplasms,disease,Neoplastic Process,0.03,1.0
42,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C2938924,Oestrogen receptor positive breast cancer,,,disease,Neoplastic Process,0.03,1.0
43,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C3887461,Head and Neck Carcinoma,C04,   Neoplasms,disease,Neoplastic Process,0.03,1.0
44,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0001418,Adenocarcinoma,C04,   Neoplasms,group,Neoplastic Process,0.02,1.0
45,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0001430,Adenoma,C04,   Neoplasms,group,Neoplastic Process,0.02,1.0
46,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0008626,Congenital chromosomal disease,C16,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities",group,Congenital Abnormality,0.02,1.0
47,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0009324,Ulcerative Colitis,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.02,1.0
48,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0023449,Acute lymphocytic leukemia,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.02,0.5
49,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0023452,Childhood Acute Lymphoblastic Leukemia,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.02,0.5
50,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0024299,Lymphoma,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,group,Neoplastic Process,0.02,1.0
51,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0024623,Malignant neoplasm of stomach,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.02,1.0
52,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0038013,Ankylosing spondylitis,C05,   Musculoskeletal Diseases,disease,Disease or Syndrome,0.02,1.0
53,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0158646,Cleft palate with cleft lip,C16;C05;C07,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Musculoskeletal Diseases;    Stomatognathic Diseases",disease,Congenital Abnormality,0.02,1.0
54,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0206698,Cholangiocarcinoma,C04,   Neoplasms,disease,Neoplastic Process,0.02,1.0
55,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0220810,Congenital defects,,,group,Congenital Abnormality,0.02,1.0
56,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0268398,Familial lichen amyloidosis,C16;C18;C17,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nutritional and Metabolic Diseases;    Skin and Connective Tissue Diseases",disease,Disease or Syndrome,0.02,1.0
57,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0333983,Hyperplastic Polyp,C23,"   Pathological Conditions, Signs and Symptoms",disease,Neoplastic Process,0.02,1.0
58,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0699791,Stomach Carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.02,1.0
59,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C0751606,Adult Acute Lymphocytic Leukemia,,,disease,Neoplastic Process,0.02,0.5
60,9,NAT1,P18440,0.536,0.846,1.9294e-14,DTO_05007624,Enzyme,C1332206,Adult Lymphoma,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.02,1.0
